city,自然风光,历史文化,主题乐园,城市观光,美食文化,海滨休闲,休闲康养,户外运动,宗教信仰,节庆民俗,province,pinyin,abbr,latitude,longitude
天水市,麦积山国家森林公园（以麦积山为核心的森林公园，集丹霞地貌与森林景观于一体）/仙人崖（丹霞地貌与佛教石窟相结合，有"陇上小黄山"之称）/石门山（以险峻山势和道教文化著称，山顶石门为天然形成）/武山水帘洞（丹霞地貌中的石窟群，洞内有瀑布垂落如帘）,麦积山石窟（中国四大石窟之一，以泥塑艺术闻名，被誉为"东方雕塑馆"）/伏羲庙（全国规模最大的伏羲祭祀建筑群，被誉为"华夏第一庙"）/南郭寺（陇右第一名刹，寺内古柏"春秋柏"相传为唐代所植）/天水民俗博物馆（依托明清古民居展示陇东南地区传统民俗文化）/李广墓（西汉名将"飞将军"李广的衣冠冢，墓区碑刻林立）/胡氏民居（明代典型北方四合院建筑群，被誉为"西北第一民居"）/天水古城（始建于五代的古城遗址，现存部分城墙和传统街区）/甘谷大像山（山体上的唐代大佛造像高23.3米，为渭河流域最大摩崖佛像）,,天水龙园（以龙文化为主题的现代城市公园，内有中华伏羲文化碑）,,,,,玉泉观（道教宫观，因山腰有清泉如玉而得名，现存建筑多为明清遗存）,,甘肃省,tianshuishi,tss,34.580885,105.724979
酒泉市,鸣沙山月牙泉（沙漠与泉水共存的自然奇观，月牙泉形似新月，千年不涸）/雅丹国家地质公园（独特的雅丹地貌，被誉为‘魔鬼城’）/金塔沙漠胡杨林（秋季胡杨林金黄一片，与沙漠形成壮丽景观）/透明梦柯冰川（祁连山区的大型冰川，景色壮丽）,莫高窟（世界文化遗产，拥有大量壁画和雕塑的佛教艺术宝库）/阳关（古代丝绸之路的重要关隘，现存遗址和博物馆）/玉门关（汉代重要关隘，丝绸之路的必经之地）/西汉酒泉胜迹（汉代历史文化遗址，传说霍去病曾在此倒酒入泉）/瓜州锁阳城遗址（唐代古城遗址，丝绸之路的重要遗迹）,,酒泉卫星发射中心（中国重要的卫星和航天器发射基地，可参观部分设施）/酒泉钟鼓楼（明代建筑，酒泉市的地标性建筑）/酒泉天宝景区（以奇石文化为主题的景区，展示各类奇石）,敦煌夜市（汇集敦煌特色小吃和手工艺品的热闹夜市）,,,,敦煌雷音寺（敦煌著名的佛教寺庙，历史悠久）,阿克塞哈萨克民族风情园（展示哈萨克族传统文化和民俗风情）,甘肃省,jiuquanshi,jqs,39.732795,98.493927
嘉峪关市,七一冰川（亚洲距城市最近的可游览冰川，形成于2亿年前，冰雪景观壮丽）/讨赖河大峡谷（典型的西北干旱峡谷地貌，崖壁陡峭，可体验透明玻璃观景台）,嘉峪关关城（明代万里长城西端起点，被誉为"天下第一雄关"，保存完好的古代军事防御体系）/长城第一墩（明代长城最西端的墩台，与山海关"老龙头"遥相呼应，展现长城雄伟气势）/悬壁长城（建在陡峭山脊上的长城段落，形似凌空悬挂，兼具军事与建筑艺术价值）/嘉峪关长城博物馆（中国第一座以长城为主题的博物馆，系统展示长城历史文化与建筑技艺）/黑山岩画（新石器时代至汉代岩画群，反映古代游牧民族生活场景与宗教信仰）,嘉峪关方特欢乐世界（西北地区规模最大的高科技主题乐园，融合丝路文化与现代游乐设施）,东湖生态旅游景区（以"戈壁明珠"为主题的城市公园，拥有海豚塔地标与西北最大人工湖）,,,,,,,甘肃省,jiayuguanshi,jygs,39.772554,98.289419
黔东南苗族侗族自治州,加榜梯田（4A），有 ' 大地的指纹 ' 美誉，是中国最美梯田之一，苗寨与梯田构成美丽画卷；云台山（世界自然遗产），有奇山丽水、佛道古刹，集多种景观为一体，日出云海堪称一绝；飞水岩瀑布，落差 148 米，宽 85 米，丰水期 ' 三瀑同挂 '，气势恢宏；舞阳河，国家级风景名胜区，山水秀丽；清水江与都柳江流域，水草丰美，生态优良,镇远古城（5A），有 ' 滇楚锁钥、黔东门户 ' 之称，舞阳河穿城而过，古建众多；隆里古城，有 600 多年历史，是古军事屯堡，保留古朴传统文化；肇兴侗寨，是全国最大侗族村寨之一，有 ' 侗乡第一寨 ' 美誉，侗族文化浓郁；西江千户苗寨（4A），是最大苗族聚居地，吊脚楼依山而建，苗族文化原生态；岜沙苗寨，是苗族文化 ' 博物馆 '，保留古老生活习俗；黎平会议会址，重要革命历史胜地,,,凯里酸汤鱼、酸汤牛肉等酸汤美食，雷山鱼酱酸、台江渣辣汤等特色菜肴，榕江卷粉、台江五彩饭等小吃，酸是味觉名片，还有牛瘪等独特美食,, 剑河温泉，可放松身心，舒缓疲劳 , 杉木河漂流，在清澈河水中体验漂流乐趣；红阳万亩草场，可开展户外运动如骑马、露营等 , 云台山，曾是 600 年前的佛教圣地，现保存有周公庙、徐公殿及诸多摩崖石刻景点 , 苗年节、鼓藏节、芦笙节等众多民族节日，还有村超、村 BA 等特色活动 ,贵州省,qiandongnanmiaozudongzuzizhizhou,qdnmzdzzzz,26.583457,107.982874
张掖市,张掖丹霞国家地质公园（中国最美的七大丹霞地貌之一）/平山湖大峡谷（被誉为"中国的科罗拉多"）/山丹军马场（世界最大的军马场）/张掖国家湿地公园（城市中的湿地生态公园）/康乐草原（祁连山下的高山草原）/七彩丹霞景区（丹霞地貌的精华区域）/扁都口生态旅游区（祁连山下的高山峡谷风光）/张掖黑河湿地（黑河流域的湿地生态系统）,马蹄寺（集石窟艺术、祁连山风光和藏族风情于一体的佛教圣地）/张掖大佛寺（始建于西夏时期的佛教寺庙）/木塔寺（始建于北凉时期的古寺）/张掖市博物馆（展示张掖历史文化的综合性博物馆）/张掖高总兵府（清代总兵府遗址）/张掖市西夏国寺（西夏时期的重要佛教寺庙）,,张掖钟鼓楼（明代古建筑）/张掖甘泉公园（城市中心的历史公园）,张掖市甘州市场（汇集张掖特色小吃的美食市场）/张掖市甘州巷子（仿古美食街区）,,,张掖沙漠体育公园（以沙漠为主题的体育公园）,张掖市文殊寺（历史悠久的佛教寺庙）,,甘肃省,zhangyeshi,zys,38.925548,100.449913
武威市,沙漠公园（集沙漠景观与绿洲风光于一体的生态公园）/民勤红崖山水库（亚洲最大的人工沙漠水库）/天祝三峡（由朱岔峡、金沙峡、先明峡组成的峡谷群）,天梯山石窟（中国早期石窟艺术的代表）/雷台汉墓（出土了著名的“马踏飞燕”铜奔马）/武威文庙（西北地区保存最完整的孔庙建筑群）/武威西夏博物馆（集中展示西夏历史文化遗存的专题博物馆）/瑞安堡（民国时期修建的防御性庄园）,,武威南城门楼（明代古城墙遗址）,,,,,白塔寺（藏传佛教重要寺院）/海藏寺（始建于晋代的古刹）,天祝藏族自治县（可体验藏族传统节日和民俗风情）,甘肃省,wuweishi,wws,37.928267,102.638201
平凉市,崆峒山（道教名山，自然风光秀丽，有"西来第一山"之称）/庄浪梯田（人工梯田景观，被誉为"黄土高原上的奇迹"）/太统山森林公园（森林覆盖率高，空气清新，适合徒步）/关山草原（高山草原，风景优美，适合避暑）,王母宫（道教宫观，传说为西王母降生地，文化价值高）/云崖寺（石窟寺庙，保存有大量古代壁画和雕塑）/南石窟寺（北魏石窟，艺术价值高，与北石窟寺并称"姊妹窟"）/古灵台（西周文化遗址，历史意义重大）/平凉市博物馆（展示平凉历史文化，藏品丰富）/崆峒古镇（仿古建筑群，展示崆峒文化）,,柳湖公园（城市公园，湖光山色，休闲娱乐好去处）,平凉小吃街（汇集平凉特色小吃，如羊肉泡馍、凉皮等）,,,,崆峒山（道教圣地，历史悠久，文化底蕴深厚）/龙泉寺（佛教寺庙，环境清幽，历史悠久）,,甘肃省,pingliangshi,pls,35.542606,106.665061
庆阳市,周祖陵森林公园（以周先祖不窋陵而得名，森林覆盖率高，是集自然风光与历史文化于一体的旅游胜地。）/子午岭（黄土高原上的绿色明珠，拥有原始次生林和丰富的野生动植物资源。）/黑老锅冰窟（冬季形成的天然冰窟奇观，冰柱、冰挂晶莹剔透，宛如地下水晶宫。）,北石窟寺（甘肃四大石窟之一，始建于北魏，拥有丰富的佛教艺术雕刻和壁画。）/南梁革命纪念馆（纪念陕甘边革命根据地的重要历史场馆，展示红色革命文化和历史文物。）/庆阳博物馆（展示庆阳地区从史前到近代的历史文物，特别是丰富的青铜器和化石收藏。）/黄河古象化石出土地（世界上保存最完整的黄河古象化石出土地，具有重要的古生物研究价值。）/陇东民俗博物馆（展示陇东地区传统农耕文化和民俗生活场景的专题博物馆。）,,东湖公园（市区内最大的综合性公园，湖光山色相映成趣，是市民休闲娱乐的好去处。）,,,,小崆峒山（道教名山，山势险峻，古建筑群保存完好，是宗教朝圣和登山的好去处。）,庆阳民俗文化产业园（集中展示庆阳香包、剪纸、皮影等非物质文化遗产和民俗文化。）/庆阳香包民俗文化节（每年端午节期间举办，展示庆阳香包等传统手工艺，吸引大量游客参与。）,,甘肃省,qingyangshi,qys,35.70898,107.643571
定西市,贵清山（被誉为陇中‘小华山’，以奇峰怪石、古树名木和道教文化著称）/遮阳山（国家4A级景区，以峡谷、溶洞、瀑布等喀斯特地貌景观为主）/渭河源国家森林公园（渭河发源地，森林覆盖率高，有原始森林和珍稀动植物）/狼渡湿地草原（高原湿地草原，夏季水草丰美，可体验草原风光和牧区文化）/临洮岳麓山（省级森林公园，以岳麓山和东岩寺为核心的自然人文景观）,灞陵桥（明代古桥，全国重点文物保护单位，独特的木质拱桥结构）/陇西李氏龙宫（李氏宗祠文化展示地，融合了陇西李氏历史和建筑艺术）/威远楼（明代古建筑，陇西地标，展示了古代城楼建筑风格）/定西市博物馆（展示定西历史文化和文物，包括马家窑文化彩陶等）/岷州会议纪念馆（红军长征重要会议旧址，红色旅游教育基地）/李家龙宫（唐代风格建筑群，世界李氏宗亲寻根祭祖圣地）,,,,,,,首阳山（伯夷叔齐隐居地，道教文化名山，有古寺庙和摩崖石刻）,,甘肃省,dingxishi,dxs,35.606978,104.592225
陇南市,官鹅沟（宕昌县：集森林、草原、瀑布、峡谷于一体的自然风景区，被誉为"陇南小九寨"）/万象洞（武都区：中国北方规模最大的溶洞之一，洞内钟乳石形态万千）/阳坝亚热带生态旅游区（康县：陇南唯一的亚热带气候区，以茶园、竹林和原始森林为特色）/文县天池（文县：高山堰塞湖，四周群山环抱，湖水清澈如镜）/鸡峰山国家森林公园（成县：佛教名山与自然景观结合，主峰状如鸡冠，云海景观壮丽）/晚霞湖（西和县：人工湖景区，以晚霞映照湖面著称，周边有湿地景观）/三滩风景区（徽县：由森林、草甸、溪流组成的原生态景区，秋季彩林尤为著名）,西狭颂景区（成县：以汉代摩崖石刻《西狭颂》闻名，兼具峡谷自然风光与历史人文）/哈达铺红军长征纪念馆（宕昌县哈达铺镇：红军长征重要决策地，保存大量革命文物和旧址）/仇池山（西和县：古氐族政权发源地，山势险要，有丰富的历史传说）,,,金徽酒文化生态旅游景区（徽县：展示陇南传统酿酒工艺，可体验酒文化品尝美酒）,,,,,康县花桥村（康县：乡村旅游示范村，保留传统农耕文化和民俗表演）,甘肃省,longnanshi,lns,33.37068,104.960851
甘南藏族自治州,扎尕那（藏式村落与石山森林交相辉映）/尕海湖（甘南第一大淡水湖）/桑科草原（高原草甸草原）/冶力关（丹霞地貌与森林峡谷）/则岔石林（高原石林地貌）/甘加草原（原始草原）/当周草原（城市近郊草原）/阿万仓湿地（黄河上游重要湿地）/大峪沟（森林峡谷与溪流瀑布）,米拉日巴佛阁（藏传佛教噶举派代表建筑）/腊子口（红军长征重要战役遗址）/甘南州博物馆（展示甘南历史及藏族文化）,,,,,,,拉卜楞寺（藏传佛教格鲁派六大寺院之一）/郎木寺（藏传佛教寺院）/西仓寺（藏传佛教寺院）/贡巴寺（藏传佛教寺院）/合作寺（藏传佛教寺院）/郎木寺天葬台（藏区少数开放参观的天葬台）,香浪节（藏族传统节日，草原上举行赛马、锅庄舞等民俗活动）,甘肃省,gannanzangzuzizhizhou,gnzzzzz,34.983409,102.910995
临夏回族自治州,黄河三峡（永靖县）/松鸣岩（和政县）,炳灵寺石窟（世界遗产）/八坊十三巷（临夏市）/东公馆（临夏市）/临夏州博物馆（临夏市）/和政古动物化石博物馆（和政县）,,红园（临夏市）,茶马古市（临夏市）,,,刘家峡水库（永靖县）/法台山（和政县）,临夏大拱北（临夏市）/莲花山（康乐县）,临夏花儿会（人类非遗）,甘肃省,linxiahuizuzizhizhou,lxhzzzz,35.601352,103.210655
武汉市,东湖（中国最大的城中湖，四季景色各异，樱花季尤为著名）/武汉植物园（集科研、科普、旅游于一体的综合性植物园）/木兰天池（山水相映，被誉为“武汉的后花园”）/武汉园博园（集园林艺术、文化展示于一体的生态景区）/武汉大学樱花大道（春季樱花盛开时，成为武汉著名的赏樱胜地）,黄鹤楼（江南三大名楼之一，享有“天下江山第一楼”的美誉）/湖北省博物馆（馆藏丰富，尤以曾侯乙编钟和越王勾践剑闻名）/晴川阁（与黄鹤楼隔江相望，有“楚天第一名楼”之称）/昙华林（充满文艺气息的历史街区，保留了许多老建筑）,武汉欢乐谷（大型主题乐园，拥有多项刺激的游乐设施）/武汉动物园（集动物观赏、科普教育于一体的综合性动物园）/武汉海昌极地海洋公园（以极地动物和海洋生物为主题的乐园）/武汉科技馆（以互动展品为主的科普教育基地）,武汉长江大桥（长江上第一座大桥，被誉为“万里长江第一桥”）/汉口江滩（长江边的城市公园，夜景尤为迷人）/楚河汉街（融合商业、文化的步行街，建筑风格独特）,户部巷（武汉著名的小吃街，汇集了各种地道的武汉小吃）/吉庆街（以夜市和大排档闻名，夜晚热闹非凡）,,,,归元禅寺（武汉著名的佛教寺院，以罗汉堂闻名）/古德寺（融合了多种建筑风格的佛教寺院）,,湖北省,wuhanshi,whs,30.593175,114.305469
